link,study,analysis,period,viewingGap,minViewingTime,participant,stimulus,viewingNumber,stimulusWidth,stimulusHeight,stimulusArea,viewingStartTime,viewingEndTime,viewingDuration,gazePointCount,gazePointFrequency,fixationCount,fixationFrequency,fixationProportion,slideHullCount,firstHullStartTime,lastHullEndTime,slideHullAreas,slideHullCoverages,slideHullDurations,slideHullDurationTotal,slideHullAreaDurations,slideHullAreaDurationTotal,slideHullCoverageDurations,slideHullCoverageDurationTotal,averageSlideHullArea,averageSlideHullCoverage
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/zQHJSeou79QfsyoPe,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 4,1,1219,843,1027617,100,24777,24677,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/wPP2mi6D7etgDqN5p,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 4,2,1219,843,1027617,34801,50467,15666,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/3MGhoCjHMZgfryRok,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 4,3,1219,843,1027617,100203.2,113529.7,13326.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/i9vnQ689cwDYGCsoi,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 5,1,1221,796,971916,282.4,35779.8,35497.4,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/5mbrbRRDQKDf67bMr,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 5,2,1221,796,971916,41073.6,64523,23449.4,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/PsyaQCrqyvymbiDAg,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 5,3,1221,796,971916,71642.1,89498.5,17856.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/kN8jZHEsCvQ8sWmP8,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 5,4,1221,796,971916,155846.8,168110.8,12264,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ZiGJadwm8mW73DDzx,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 5,5,1221,796,971916,177420.6,189369.4,11948.799999999988,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/sKvNmQP5aJNohA4xD,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 5,6,1221,796,971916,223240.4,244034.3,20793.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/jhMQ9ShpWW4mQ5585,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 6,1,1221,854,1042734,49.6,32460.4,32410.800000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/y9DcctbcmjtdXwbbp,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 6,2,1221,854,1042734,48956.4,84852.1,35895.700000000004,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/TZw75E2QqSfkzNx3X,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 6,3,1221,854,1042734,152892.9,164011.6,11118.700000000012,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/63DSPywBG78CSKbzD,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 7,1,1221,848,1035408,697,41040.1,40343.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/JnQaeJZLvuBmkEFtE,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 7,2,1221,848,1035408,46068.7,223573.2,177504.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/r7koLZrqC3JrACAAo,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 7,3,1221,848,1035408,243338.4,261974.8,18636.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/SYAHKJNWww3yoLzQv,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 7,4,1221,848,1035408,306002.2,351207.8,45205.59999999998,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/fku9mHLWBmy5dMhq3,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 7,5,1221,848,1035408,375984.4,438316.2,62331.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/XD7ms4QmHn8b7QrLF,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 8,1,1217,844,1027148,17010.4,35398,18387.6,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/it9ho73wyW3YSWFJ6,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 8,2,1217,844,1027148,88867.8,100252.2,11384.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Mu9vZ8bRL7NNWGn5j,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 8,3,1217,844,1027148,114059.8,164958.2,50898.40000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/8YY4paLHY8WjCGWHm,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 8,4,1217,844,1027148,214047.6,249162.8,35115.19999999998,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/7q9Wigb8nqw7XE7ZX,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 8,5,1217,844,1027148,255219.9,280262.3,25042.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/xNu5ac2WJ8xFsW6Km,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 8,6,1217,844,1027148,334379.8,346942.6,12562.799999999988,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/pwgexDdTEinKKFMuk,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 9,1,1222,835,1020370,182.7,16479.3,16296.599999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/7jk9TdxtfGNu4LDxG,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 9,2,1222,835,1020370,21939.2,35895.8,13956.600000000002,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/4R9jiht5gr6NMAMWQ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 9,3,1222,835,1020370,57320.2,112250.9,54930.7,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/v2gPzFTNyrwfRc6mg,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 1,1,1222,855,1044810,679.9,25141.8,24461.899999999998,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/g9gQ7Jad9SgXh5y7W,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 1,2,1222,855,1044810,30402.2,51992.5,21590.3,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/BXWAEtK4St22qJvic,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 1,3,1222,855,1044810,176806.8,187228.7,10421.900000000023,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/oDgJAJnK32ZJyM7vT,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 1,4,1222,855,1044810,219107.8,233164.1,14056.300000000017,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/hCDoFXjFj9XmHxHz8,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 10,1,1220,852,1039440,149.4,59643.7,59494.299999999996,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/RvvZzsEm3eNfFmkXj,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 2,1,1220,852,1039440,116747.8,145905.8,29157.999999999985,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/mGffcy9T6uTFY6DCh,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 2,2,1220,852,1039440,351821.1,393442.1,41621,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/L3aAaFzFsA87DRrFx,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 2,3,1220,852,1039440,453135.8,474261.4,21125.600000000035,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/k7y5qsJxJoe6wqYg3,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 2,4,1220,852,1039440,481181.6,495188.1,14006.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/yZLejNqAoR88Xb7CW,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 3,1,1218,840,1023120,248.9,33024.7,32775.799999999996,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/NBAzsxWXgRJPA3RWM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 3,2,1218,840,1023120,66015.9,87756.4,21740.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/HQWcqrLPz5yxvYuER,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 3,3,1218,840,1023120,113412.4,125527.1,12114.700000000012,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/YtDhGbbYygLnkGMuS,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 3,4,1218,840,1023120,196472.2,212818.6,16346.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/DpE3fzsB5bSwpo6Qg,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 3,5,1218,840,1023120,230675.5,264330.7,33655.20000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/BEgBhjXe9BQ75PWC8,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 3,6,1218,840,1023120,290136.1,317120.2,26984.100000000035,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/tiRviH56sFPAf373t,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 3,7,1218,840,1023120,417372.7,456919.6,39546.899999999965,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/JCDmoTM87HpxG3HPB,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 3,8,1218,840,1023120,481065.5,515152.5,34087,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/L789DyteqGwwZsmmb,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 4,1,1219,843,1027617,34.4,60573.9,60539.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/eBeyfwCJ5fERw3rmy,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 4,2,1219,843,1027617,78696,93615.5,14919.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/y3tXwXPXsEsAAGBQj,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 5,1,1221,796,971916,282.2,17591.2,17309,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/YfhRGXrEcFQCwgBMw,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 5,2,1221,796,971916,47628.5,61668.2,14039.699999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/i4dNHK3WhJhGCRrWA,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 5,3,1221,796,971916,74147.8,108798.9,34651.09999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/7ESxmzbprEpEAxvaQ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 5,4,1221,796,971916,128663.5,144529.1,15865.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/6RqceuTmcNmmr3zCw,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 5,5,1221,796,971916,178234.4,203724,25489.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/uo9gASGRCgi9GqMg4,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 6,1,1221,854,1042734,22569.8,63560.2,40990.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/R24ywLxS7aouPezn6,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 6,2,1221,854,1042734,113279.5,127120.2,13840.699999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Zz96jAXpvwQg6uztT,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 6,3,1221,854,1042734,132829,143798.5,10969.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Mc44MvX6KDJ8uQFje,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 7,1,1221,848,1035408,166.1,57054.4,56888.3,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/KpsKRcyPSmWupzjQE,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 7,2,1221,848,1035408,70098.5,105181,35082.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/rT8k8DsP5xANos7mm,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 7,3,1221,848,1035408,128480.5,148163.1,19682.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/6Fhs7JiEBiSXRxgBE,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 7,4,1221,848,1035408,167595.9,194762.8,27166.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Y6BPy7d4Jz4zdunoQ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 7,5,1221,848,1035408,248149.5,259235.2,11085.700000000012,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/828m7SBubz8S8a4CY,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 7,6,1221,848,1035408,268545.4,284642.8,16097.399999999965,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/7ab3dwWfg2wjSPeG8,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 7,7,1221,848,1035408,291463.5,307145.9,15682.400000000023,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/vbLHniaM8dgbMmT9L,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 7,8,1221,848,1035408,324222.7,335839.1,11616.399999999965,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/kK7Dzv8h2PazYniui,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 7,9,1221,848,1035408,346327.6,370076,23748.400000000023,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/bsmyPgTBQ24WSkYDm,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 7,10,1221,848,1035408,380945.7,396528.5,15582.799999999988,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/56ZJ8ZbPQ6XrjAnJ5,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 7,11,1221,848,1035408,402486,428191.7,25705.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/i4JvFMZRLtkN27f8o,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 8,1,1217,844,1027148,16777.7,57967.3,41189.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/xtZ7uAnaYoqjSXyWZ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 8,2,1217,844,1027148,67758.5,118324.6,50566.100000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/moG2AJxgmRRSs2mNG,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 8,3,1217,844,1027148,212137.9,237130.6,24992.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/r2FkHQsjh5WZpB8ED,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 8,4,1217,844,1027148,275332.9,292692.1,17359.199999999953,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/dgwK7zAFCd7dbd4aY,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 9,1,1222,835,1020370,29556.5,53503.6,23947.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/WMKQWWRxTM83WDQtR,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 9,2,1222,835,1020370,168426,184141.9,15715.899999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/bwieBpk2YEGXaXkBf,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 9,3,1222,835,1020370,195775.1,215490.5,19715.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/9Tkt5qoY4j7mjmcxb,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 9,4,1222,835,1020370,296194,332388.5,36194.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/8YM7Ymi7vhtDTPgTH,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 14,Spool 9,5,1222,835,1020370,356883.6,376034.6,19151,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/KhrBtHBXq4zZ8ozTM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 1,1,1222,855,1044810,9807.4,30086.9,20279.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ZNqjSN3bencCfFum2,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 10,1,1220,852,1039440,14205.8,32311.2,18105.4,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/irPD5ruDjdzW5Ar2a,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 2,1,1220,852,1039440,16.6,23101.3,23084.7,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/hpZdFPYjLMs6PWhjv,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 2,2,1220,852,1039440,101663.7,113081.4,11417.699999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Kjdvx53eTYeR98yfc,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 2,3,1220,852,1039440,118573.8,129991.6,11417.800000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/uX883CBapErc3eWXF,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 2,4,1220,852,1039440,150719,181470.7,30751.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/fj6anCJTerNNyX5Y6,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 3,1,1218,840,1023120,514.5,35663.1,35148.6,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ruGtqg4ogt5mJfv7R,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 3,2,1218,840,1023120,41140,135700.4,94560.4,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/smw3oS5pdevX8X3LK,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 3,3,1218,840,1023120,143997.7,156377.7,12380,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/zfh5FYgB2FSgob6CZ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 3,4,1218,840,1023120,162269.1,192124.1,29855,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/vfr87TcpQP45iNBSi,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 3,5,1218,840,1023120,199509,242424.6,42915.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/qXGwqERTWF4Y9aSgM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 3,6,1218,840,1023120,248133.6,265359.4,17225.800000000017,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/MGrRpbGey3pRHTcHD,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 4,1,1219,843,1027617,99.2,38583.8,38484.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/NfYqYkQDKKzuCyp6r,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 4,2,1219,843,1027617,58000.5,97829.3,39828.8,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/L3PKWEPu4MGZ2GNGN,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 4,3,1219,843,1027617,135799.8,155481.9,19682.100000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/BGSq2dMufcf4W3rPi,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 5,1,1221,796,971916,265.4,57055.1,56789.7,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ctajRypc4ddQZJM59,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 5,2,1221,796,971916,64340.3,104849.5,40509.2,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/mf7d5kvtMMaG5kcbB,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 6,1,1221,854,1042734,364.9,14023,13658.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/qDww9jNGpJpiaxxiz,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 7,1,1221,848,1035408,1327.3,42948.6,41621.299999999996,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/vWfdd6WPk2Y5A3xXg,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 7,2,1221,848,1035408,48325.2,66729.9,18404.699999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ovEDD3WWZDFB2BeCE,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 7,3,1221,848,1035408,72173.1,128597.3,56424.2,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ZrhBqpShAB3yasJQ7,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 7,4,1221,848,1035408,134521.4,150785,16263.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/pSJ7NN6gwTxKfbsik,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 7,5,1221,848,1035408,169056.6,190447.8,21391.199999999983,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Y2KfEYthx8bmXpeE8,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 8,1,1217,844,1027148,647.3,26370,25722.7,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/GDjbSsQdAkHm4yoac,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 15,Spool 8,2,1217,844,1027148,41720.8,69883.2,28162.399999999994,,,,,0,,,,,,,,,,,,,
