"i","t"
3894,"87822.6180"
3895,"87839.2450"
3896,"87855.7940"
3897,"87872.4160"
3898,"87888.9580"
3899,"87905.5810"
3900,"87922.2480"
3901,"87938.8340"
3902,"87955.4340"
3903,"87971.8700"
3904,"87988.6350"
3905,"88005.3320"
3906,"88021.8460"
3907,"88038.3050"
3908,"88055.0560"
3909,"88071.5370"
3910,"88088.0170"
3911,"88104.6500"
3912,"88121.2900"
3913,"88137.8700"
3914,"88155.1140"
3915,"88171.1840"
3916,"88187.7330"
3917,"88204.2100"
3918,"88220.9560"
3919,"88237.4860"
3920,"88254.2420"
3921,"88270.6350"
3922,"88287.3710"
3923,"88303.8340"
3924,"88320.4210"
3925,"88336.9530"
3926,"88353.5830"
3927,"88370.3070"
3928,"88386.7700"
3929,"88403.4770"
3930,"88419.9160"
3931,"88436.7980"
3932,"88453.1690"
3933,"88469.7210"
3934,"88486.4080"
3935,"88503.0130"
3936,"88519.5980"
3937,"88536.1690"
3938,"88552.7990"
3939,"88569.5170"
3940,"88585.9700"
3941,"88603.3040"
3942,"88619.1750"
3943,"88635.7970"
3944,"88652.4190"
3945,"88669.3450"
3946,"88685.5090"
3947,"88702.1580"
3948,"88719.1330"
3949,"88735.4780"
3950,"88752.9470"
3951,"88768.4890"
3952,"88785.0720"
3953,"88801.7030"
3954,"88818.1870"
3955,"88835.4320"
3956,"88851.8770"
3957,"88868.1350"
3958,"88884.6500"
3959,"88901.3540"
3960,"88918.3010"
3961,"88934.5280"
3962,"89216.7220"
3963,"89233.1380"
3964,"89249.9940"
3965,"89266.3980"
3966,"89283.1500"
3967,"89299.6120"
3968,"89316.2340"
3969,"89332.7790"
3970,"89349.3480"
3971,"89365.8840"
3972,"89382.5430"
3973,"89399.2660"
3974,"89415.8040"
3975,"89432.4070"
3976,"89448.9670"
3977,"89465.6800"
3978,"89482.0900"
3979,"89498.6700"
3980,"89515.3780"
3981,"89531.8870"
3982,"89548.5050"
3983,"89565.1560"
3984,"89581.7180"
3985,"89598.2820"
3986,"89614.8440"
3987,"89631.4520"
3988,"89648.2740"
3989,"89664.6320"
3990,"89681.1990"
3991,"89697.8880"
3992,"89714.4220"
3993,"89731.1860"
3994,"89747.7210"
3995,"89764.3580"
3996,"89781.0340"
3997,"89797.4180"
3998,"89814.0470"
3999,"89831.1490"
4000,"89847.4880"
4001,"89863.7290"
4002,"89880.5210"
4003,"89897.0020"
4004,"89914.4270"
4005,"89930.1720"
4006,"89946.7600"
4007,"89963.8750"
4008,"89980.2490"
4009,"89996.6860"
4010,"90013.2990"
4011,"90029.7340"
4012,"90046.5500"
4013,"90062.8960"
4014,"90079.4570"
4015,"90096.1690"
4016,"90112.8590"
4017,"90129.5320"
4018,"90145.8810"
4019,"90162.5380"
4020,"90179.1330"
4021,"90195.6930"
4022,"90212.2220"
4023,"90229.0730"
4024,"90245.5600"
4025,"90262.0870"
4026,"90278.7350"
4027,"90295.4080"
4028,"90312.1230"
4029,"90328.5350"
4030,"90345.0380"
4031,"90361.6420"
4032,"90378.2810"
4033,"90395.1410"
4034,"90411.4190"
4035,"90428.2350"
4036,"90444.7640"
4037,"90461.2770"
4038,"90477.8840"
4039,"90494.3890"
4040,"90511.5430"
4041,"90527.6440"
4042,"90544.4320"
4043,"90561.3910"
4044,"90577.4460"
4045,"90594.3980"
4046,"90610.8820"
4047,"90627.2560"
4048,"90643.8750"
4049,"90660.5700"
4050,"90677.4450"
4051,"90693.5210"
4052,"90710.1330"
4053,"90726.7980"
4054,"90744.2010"
4055,"90759.9480"
4056,"90776.5070"
4057,"90793.1700"
4058,"90809.6790"
4059,"90826.3100"
4060,"90843.3080"
4061,"90859.7830"
4062,"90876.1140"
4063,"90892.8100"
4064,"90909.3560"
4065,"91042.2120"
4066,"91058.6480"
4067,"91075.3110"
4068,"91091.8180"
4069,"91110.6660"
4070,"91125.1090"
4071,"91141.6600"
4072,"91158.3970"
4073,"91175.4220"
4074,"91191.4920"
4075,"91208.0310"
4076,"91224.6310"
4077,"91241.2680"
4078,"91258.3280"
4079,"91274.3330"
4080,"91291.1560"
4081,"91307.6410"
4082,"91324.1540"
4083,"91340.8650"
4084,"91357.8220"
4085,"91374.6250"
4086,"91390.7930"
4087,"91407.3940"
4088,"91423.7440"
4089,"91440.4210"
4090,"91457.2350"
4091,"91473.6640"
4092,"91490.3290"
4093,"91507.3980"
4094,"91523.5600"
4095,"91539.9740"
4096,"91556.7690"
4097,"91573.2490"
4098,"91589.7720"
4099,"91606.3520"
4100,"91622.8850"
4101,"91640.3270"
4102,"91656.4990"
4103,"91672.7820"
4104,"91689.3450"
4105,"91706.2230"
4106,"91722.5230"
4107,"91739.3330"
4108,"91755.6070"
4109,"91772.5830"
4110,"91789.5570"
4111,"91805.8820"
4112,"91822.0690"
4113,"91838.9200"
4114,"91855.4200"
4115,"91872.3480"
4116,"91888.8590"
4117,"91905.0510"
4118,"91921.6640"
4119,"91938.3940"
4120,"91955.6370"
4121,"91971.4370"
4122,"91987.9800"
4123,"92004.6290"
4124,"92021.1530"
4125,"92037.7770"
4126,"92054.8670"
4127,"92071.4950"
4128,"92087.6200"
4129,"92104.6380"
4130,"92120.7800"
4131,"92137.4060"
4132,"92154.3580"
4133,"92171.1810"
4134,"92187.3150"
4135,"92204.0060"
4136,"92220.4060"
4137,"92236.9400"
4138,"92253.6390"
4139,"92270.5270"
4140,"92287.1870"
4141,"92303.3900"
4142,"92319.9670"
4143,"92337.1710"
4144,"92353.1140"
4145,"92369.9190"
4146,"92386.3120"
4147,"92403.1240"
4148,"92419.5120"
4149,"92436.1620"
4150,"92452.7430"
4151,"92469.4050"
4152,"92651.7220"
4153,"92668.3680"
4154,"92685.0720"
4155,"92702.1040"
4156,"92718.1740"
4157,"92735.2930"
4158,"92867.9150"
4159,"92884.3160"
4160,"92901.2380"
4161,"92917.4840"
4162,"92933.8420"
4163,"92950.4610"
4164,"92967.2420"
4165,"92983.9280"
4166,"93000.6850"
4167,"93016.9060"
4168,"93034.5070"
4169,"93050.0880"
4170,"93066.6490"
4171,"93083.3410"
4172,"93099.8500"
4173,"93116.4680"
4174,"93133.1230"
4175,"93149.7060"
4176,"93166.3110"
4177,"93183.3110"
4178,"93199.4250"
4179,"93216.0310"
4180,"93232.6270"
4181,"93249.3910"
4182,"93266.1350"
4183,"93282.3850"
4184,"93299.2660"
4185,"93316.3910"
4186,"93332.2540"
4187,"93349.0630"
4188,"93365.4200"
4189,"93382.1010"
4190,"93398.5580"
4191,"93415.3430"
4192,"93431.8700"
4193,"93448.4280"
4194,"93465.0490"
4195,"93481.9650"
4196,"93498.1950"
4197,"93514.8680"
4198,"93531.4300"
4199,"93547.9830"
4200,"93564.6190"
4201,"93581.1890"
4202,"93597.7180"
4203,"93614.3610"
4204,"93630.9010"
4205,"93647.5400"
4206,"93664.2580"
4207,"93680.9640"
4208,"93697.4540"
4209,"93714.5030"
4210,"93730.9230"
4211,"93747.6110"
4212,"93764.1070"
4213,"93780.8860"
4214,"93796.8450"
4215,"93813.5460"
4216,"93830.1460"
4217,"93847.1540"
4218,"93863.3910"
4219,"93879.9030"
4220,"93896.6670"
4221,"93913.5420"
4222,"93929.7970"
4223,"93946.3300"
4224,"93962.9000"
4225,"93979.4800"
4226,"93995.9520"
4227,"94012.7220"
4228,"94029.2590"
4229,"94045.9740"
4230,"94062.3780"
4231,"94079.1440"
4232,"94095.6630"
4233,"94112.2630"
4234,"94128.8980"
4235,"94145.5200"
4236,"94162.0710"
4237,"94179.3840"
4238,"94195.3870"
4239,"94211.9600"
4240,"94228.5830"
4241,"94245.0900"
4242,"94261.6080"
4243,"94278.1040"
4244,"94294.8820"
4245,"94311.4200"
4246,"94327.9780"
4247,"94345.5950"
4248,"94361.1620"
4249,"94377.8810"
4250,"94394.7580"
4251,"94410.9350"
4252,"94427.5530"
4253,"94444.1970"
4254,"94460.7520"
4255,"94477.3280"
4256,"94494.1250"
4257,"94510.5460"
4258,"94527.2790"
4259,"94543.7030"
4260,"94560.3100"
4261,"94576.9020"
4262,"94593.4580"
4263,"94610.1420"
4264,"94626.6250"
4265,"94643.2980"
4266,"94659.8100"
4267,"94676.3960"
4268,"94693.0910"
4269,"94709.6270"
4270,"94726.4560"
4271,"94743.1330"
4272,"94759.4760"
4273,"94775.9690"
4274,"94792.6330"
4275,"94809.2630"
4276,"94825.8440"
4277,"94842.8370"
4278,"94859.1460"
4279,"94875.5790"
4280,"94892.2550"
4281,"94908.7250"
4282,"94925.3670"
4283,"94942.0660"
4284,"94958.6580"
4285,"94975.2310"
4286,"94991.7460"
4287,"95008.4510"
4288,"95025.0320"
4289,"95041.6770"
4290,"95058.1120"
4291,"95075.5400"
4292,"95091.4650"
4293,"95108.3190"
4294,"95124.9460"
4295,"95141.5940"
4296,"95158.2300"
4297,"95174.3040"
4298,"95190.8590"
4299,"95207.5190"
4300,"95224.2050"
4301,"95240.6480"
4302,"95257.3520"
4303,"95273.8280"
4304,"95290.6500"
4305,"95307.1650"
4306,"95323.5650"
4307,"95340.2190"
4308,"95356.8920"
4309,"95373.6310"
4310,"95390.1730"
4311,"95406.7590"
4312,"95423.4000"
4313,"95440.0120"
4314,"95456.4190"
4315,"95473.6870"
4316,"95489.8290"
4317,"95506.2340"
4318,"95522.7860"
4319,"95539.5540"
4320,"95556.4720"
4321,"95572.7120"
4322,"95589.7310"
4323,"95606.2360"
4324,"95622.8680"
4325,"95639.3960"
4326,"2553589.4780"
4327,"2553606.1210"
4328,"2553622.6780"
4329,"2553639.3430"
4330,"2553655.8640"
4331,"2553672.5430"
4332,"2553689.1020"
4333,"2553705.5980"
4334,"2553722.2540"
4335,"2553738.9000"
4336,"2553755.4740"
4337,"2553772.3490"
4338,"2553788.7110"
4339,"2553805.6460"
4340,"2553821.8630"
4341,"2553838.3220"
4342,"2553855.0900"
4343,"2553871.6620"
4344,"2553888.1700"
4345,"2553905.3070"
4346,"2553921.3950"
4347,"2553937.9970"
4348,"2555149.3790"
4349,"2555165.9350"
4350,"2555182.6110"
4351,"2555199.5490"
4352,"2555215.8600"
4353,"2555232.3570"
4354,"2555249.3110"
4355,"2555265.6200"
4356,"2555282.2710"
4357,"2555298.7050"
4358,"2555315.3990"
4359,"2555332.0620"
4360,"2555348.6380"
4361,"2555365.1780"
4362,"2555381.8970"
4363,"2555398.4430"
4364,"2555414.9890"
4365,"2555431.5580"
4366,"2555448.4560"
4367,"2555464.7830"
4368,"2555481.3580"
4369,"2555497.8390"
4370,"2555514.5360"
4371,"2555531.5070"
4372,"2555547.8770"
4373,"2555564.3420"
4374,"2555581.1630"
4375,"2555597.5270"
4376,"2555614.0860"
4377,"2555632.4910"
4378,"2555647.2780"
4379,"2555664.0070"
4380,"2555681.2570"
4381,"2555697.1990"
4382,"2555714.1050"
4383,"2555730.2970"
4384,"2555746.8980"
4385,"2555763.4330"
4386,"2555780.0050"
4387,"2555796.7200"
4388,"2555813.3730"
4389,"2555829.8670"
4390,"2555846.3810"
4391,"2555863.0540"
4392,"2555879.7930"
4393,"2555897.0480"
4394,"2555912.7700"
4395,"2555929.4750"
4396,"2555946.0320"
4397,"2555963.6700"
4398,"2555979.5370"
4399,"2555995.8410"
4400,"2556012.4370"
4401,"2556029.1940"
4402,"2556145.3300"
4403,"2556161.6950"
4404,"2556178.5500"
4405,"2556195.0110"
4406,"2556211.5410"
4407,"2556228.1710"
4408,"2556244.7820"
4409,"2556261.3980"
4410,"2556277.8740"
4411,"2556294.4840"
4412,"2556311.2830"
4413,"2556327.9320"
4414,"2556344.2830"
4415,"2556360.9460"
4416,"2556377.5400"
4417,"2556394.1450"
4418,"2556410.7710"
4419,"2556427.5380"
4420,"2556443.8910"
4421,"2556460.6230"
4422,"2556477.1490"
4423,"2556493.5970"
4424,"2556510.2310"
4425,"2556526.9370"
4426,"2556543.3610"
4427,"2556559.9490"
4428,"2556576.6930"
4429,"2556593.3800"
4430,"2556609.7780"
4431,"2556626.3490"
4432,"2556643.0160"
4433,"2556659.7790"
4434,"2556676.5970"
4435,"2556693.2340"
4436,"2556709.5610"
4437,"2556726.1910"
4438,"2556742.6670"
4439,"2556759.2210"
4440,"2556775.9920"
4441,"2556792.4360"
4442,"2556809.1060"
4443,"2556825.4760"
4444,"2556842.1820"
4445,"2556858.7440"
4446,"2556875.4550"
4447,"2556892.0480"
4448,"2556908.6520"
4449,"2556925.2710"
4450,"2556941.9260"
4451,"2556958.3200"
4452,"2556974.8550"
4453,"2556992.1460"
4454,"2557008.1250"
4455,"2557025.1050"
4456,"2557041.7150"
4457,"2557058.0790"
4458,"2557074.8860"
4459,"2557091.2440"
4460,"2557107.7320"
4461,"2557124.3060"
4462,"2557141.0990"
4463,"2557157.5130"
4464,"2557174.0370"
4465,"2557190.8340"
4466,"2557207.6820"
4467,"2557224.0000"
4468,"2557240.6210"
4469,"2557257.2830"
4470,"2557273.6850"
4471,"2557290.3400"
4472,"2557306.8950"
4473,"2557323.4200"
4474,"2557340.2140"
4475,"2557356.6030"
4476,"2557373.4880"
4477,"2557389.8250"
4478,"2557406.3800"
4479,"2557423.2880"
4480,"2557439.6930"
4481,"2557456.3290"
4482,"2557473.0880"
4483,"2557489.4710"
4484,"2557506.1360"
4485,"2557522.6670"
4486,"2557539.2980"
4487,"2557555.7760"
4488,"2557572.3600"
4489,"2557589.4190"
4490,"2557606.1450"
4491,"2557622.2190"
4492,"2557638.8930"
4493,"2557655.5230"
4494,"2557671.9790"
4495,"2557688.5690"
4496,"2557705.2550"
4497,"2557721.8090"
4498,"2557738.2880"
4499,"2557754.8150"
4500,"2557771.4790"
4501,"2557788.0950"
4502,"2557804.6500"
4503,"2557821.3040"
4504,"2557837.8700"
4505,"2557854.5360"
4506,"2557871.0710"
4507,"2557887.6710"
4508,"2557904.3880"
4509,"2557920.9930"
4510,"2557937.4570"
4511,"2557954.0920"
4512,"2557970.6100"
4513,"2557987.3600"
4514,"2558003.8670"
4515,"2558020.3860"
4516,"2558037.0570"
4517,"2558053.7060"
4518,"2558070.3560"
4519,"2558086.8170"
4520,"2558103.4710"
4521,"2558120.1210"
4522,"2558136.6310"
4523,"2558153.3510"
4524,"2558169.7680"
4525,"2558186.4300"
4526,"2558203.4570"
4527,"2558219.6190"
4528,"2558236.2160"
4529,"2558252.9740"
4530,"2558269.3710"
4531,"2558286.5490"
4532,"2558302.4870"
4533,"2558319.1880"
4534,"2558335.7360"
4535,"2558352.3550"
4536,"2558369.2370"
4537,"2558385.6930"
4538,"2558402.3040"
4539,"2558418.7200"
4540,"2558435.3180"
4541,"2558451.9890"
4542,"2558468.4980"
4543,"2558485.4460"
4544,"2558501.9510"
4545,"2558518.2910"
4546,"2558534.9310"
4547,"2558551.5180"
4548,"2558569.0570"
4549,"2558585.0410"
4550,"2558601.2520"
4551,"2558617.9750"
4552,"2558634.9460"
4553,"2558651.0790"
4554,"2558667.6790"
4555,"2558684.2870"
4556,"2558701.6250"
4557,"2558717.4550"
4558,"2558733.9960"
4559,"2558750.8340"
4560,"2558767.2310"
4561,"2558784.0040"
4562,"2558800.3990"
4563,"2558817.2780"
4564,"2558833.6280"
4565,"2558850.2350"
4566,"2558866.9240"
4567,"2558883.3280"
4568,"2558900.0320"
4569,"2558916.6260"
4570,"2558933.1470"
4571,"2558949.7340"
4572,"2558966.3700"
4573,"2558983.0070"
4574,"2558999.5040"
4575,"2559016.2330"
4576,"2559033.0390"
4577,"2559049.4270"
4578,"2559065.8290"
4579,"2559082.5500"
4580,"2559099.1870"
4581,"2559115.7950"
4582,"2559133.0140"
4583,"2559149.0000"
4584,"2559165.4430"
4585,"2559182.2750"
4586,"2559198.7020"
4587,"2559215.3080"
4588,"2559232.0850"
4589,"2559248.5490"
4590,"2559265.1700"
4591,"2559282.8100"
4592,"2559298.3360"
4593,"2559314.9960"
4594,"2559331.5160"
4595,"2559347.9970"
4596,"2559364.5920"
4597,"2559381.3390"
4598,"2559397.8670"
4599,"2559414.3590"
4600,"2559431.0490"
4601,"2559447.7200"
4602,"2559464.2460"
4603,"2559480.7270"
4604,"2559497.3350"
4605,"2559514.0940"
4606,"2559530.6810"
4607,"2559547.2180"
4608,"2559563.7410"
4609,"2559580.4130"
4610,"2559597.0950"
4611,"2559613.7200"
4612,"2559630.3410"
4613,"2559646.9430"
4614,"2559663.4180"
4615,"2559679.9520"
4616,"2559696.6010"
4617,"2559713.2500"
4618,"2559729.7550"
4619,"2559746.3540"
4620,"2559762.9570"
4621,"2559779.5500"
4622,"2559796.2840"
4623,"2559812.7730"
4624,"2559829.3570"
4625,"2559845.9740"
4626,"2559862.4700"
4627,"2559879.1220"
4628,"2559895.7610"
4629,"2559912.3680"
4630,"2559928.9920"
4631,"2559945.5280"
4632,"2559962.1190"
4633,"2559979.1650"
4634,"2560011.8830"
4635,"2560028.6340"
4636,"2560045.2360"
4637,"2560061.6430"
4638,"2560078.2540"
4639,"2560094.8390"
4640,"2560111.5370"
4641,"2560127.9430"
4642,"2560144.9670"
4643,"2560161.3060"
4644,"2560177.8960"
4645,"2560194.3960"
4646,"2560211.2290"
4647,"2560227.5860"
4648,"2560244.2070"
4649,"2560260.9130"
4650,"2560277.3090"
4651,"2560294.2110"
4652,"2560310.6590"
4653,"2560327.2930"
4654,"2560343.7970"
4655,"2560360.3900"
4656,"2560377.1610"
4657,"2560393.5220"
4658,"2560410.1430"
4659,"2560426.7420"
4660,"2560443.4660"
4661,"2560459.9480"
4662,"2560476.5380"
4663,"2560493.2250"
4664,"2560509.8450"
4665,"2560526.4480"
4666,"2560542.8580"
4667,"2560559.5050"
4668,"2560576.2250"
4669,"2560592.7600"
4670,"2560609.2800"
4671,"2560625.8650"
4672,"2560642.7730"
4673,"2560659.0890"
4674,"2560675.9050"
4675,"2560692.3730"
4676,"2560709.0420"
4677,"2560725.4440"
4678,"2560742.1180"
4679,"2560758.6920"
4680,"2560775.3660"
4681,"2560791.9570"
4682,"2560808.5180"
4683,"2560825.1370"
4684,"2560841.6960"
4685,"2560858.8870"
4686,"2560874.8180"
4687,"2560891.3730"
4688,"2560908.0360"
4689,"2560924.6740"
4690,"2560941.5790"
4691,"2560957.8120"
4692,"2560974.5210"
4693,"2560991.4320"
4694,"2561007.6500"
4695,"2561024.1260"
4696,"2561041.2040"
4697,"2561057.3670"
4698,"2561073.9850"
4699,"2561090.6080"
4700,"2561107.3720"
4701,"2561123.7010"
4702,"2561140.4570"
4703,"2561157.1620"
4704,"2561173.5600"
4705,"2561190.1310"
4706,"2561206.7840"
4707,"2561223.4400"
4708,"2561239.9490"
4709,"2561256.6790"
4710,"2561273.2240"
4711,"2561289.8610"
4712,"2561306.6730"
4713,"2561323.1290"
4714,"2561339.4950"
4715,"2561356.1130"
4716,"2561373.1240"
4717,"2561389.3170"
4718,"2561406.0230"
4719,"2561422.4720"
4720,"2561439.6880"
4721,"2561456.0280"
4722,"2561472.5350"
4723,"2561489.3190"
4724,"2561505.4990"
4725,"2561522.1440"
4726,"2561538.6180"
4727,"2561555.2760"
4728,"2561571.9510"
4729,"2561588.5070"
4730,"2561605.1670"
4731,"2561621.5910"
4732,"2561638.7350"
4733,"2561654.7960"
4734,"2561671.3760"
4735,"2561688.2570"
4736,"2561704.9780"
4737,"2561721.3010"
4738,"2561737.7540"
4739,"2561754.3620"
4740,"2561771.0490"
4741,"2561787.6320"
4742,"2561804.5230"
4743,"2561820.7570"
4744,"2561838.4160"
4745,"2561853.9960"
4746,"2561870.5920"
4747,"2561887.1000"
4748,"2561903.7830"
4749,"2561920.3810"
4750,"2561937.0920"
4751,"2561953.6090"
4752,"2561970.1940"
4753,"2561986.7680"
4754,"2562003.2780"
4755,"2562019.8450"
4756,"2562036.7450"
4757,"2562053.2530"
4758,"2562069.6570"
4759,"2562086.3120"
4760,"2562103.0340"
4761,"2562119.7260"
4762,"2562136.1520"
4763,"2562152.7440"
4764,"2562169.4860"
4765,"2562185.9620"
4766,"2562202.6660"
4767,"2562219.0050"
4768,"2562235.7520"
4769,"2562252.2820"
4770,"2562269.6020"
4771,"2562285.3660"
4772,"2562302.1240"
4773,"2562318.6710"
4774,"2562335.1600"
4775,"2562351.9800"
4776,"2562368.5210"
4777,"2562385.0620"
4778,"2562401.9110"
4779,"2562418.3610"
4780,"2562435.0000"
4781,"2562451.6220"
4782,"2562467.9900"
4783,"2562484.6560"
4784,"2562501.6570"
4785,"2562518.2530"
4786,"2562534.3890"
4787,"2562551.5090"
4788,"2562567.7870"
4789,"2562584.1130"
4790,"2562600.7730"
4791,"2562617.3120"
4792,"2562633.9540"
4793,"2562650.5510"
4794,"2562667.1290"
4795,"2562683.6970"
4796,"2562700.3040"
4797,"2562717.0110"
4798,"2562733.5730"
4799,"2562750.1140"
4800,"2562766.7830"
4801,"2562783.3550"
4802,"2562799.8970"
4803,"2562816.4600"
4804,"2562833.4610"
4805,"2562849.8950"
4806,"2562866.2250"
4807,"2562883.0180"
4808,"2562899.4960"
4809,"2562916.0600"
4810,"2562932.5790"
4811,"2562949.6290"
4812,"2562966.4940"
4813,"2562982.4370"
4814,"2562999.2400"
4815,"2563015.6330"
4816,"2563032.2730"
4817,"2563049.3170"
4818,"2563065.4750"
4819,"2563082.0880"
4820,"2563098.7600"
4821,"2563115.3830"
4822,"2563131.7150"
4823,"2563148.3290"
4824,"2563165.2610"
4825,"2563181.6240"
4826,"2563199.0180"
4827,"2563215.2550"
4828,"2563231.3970"
4829,"2563248.0460"
4830,"2563264.5290"
4831,"2563281.1730"
4832,"2563297.9960"
4833,"2563314.3250"
4834,"2563330.8710"
4835,"2563347.6750"
4836,"2563364.6340"
4837,"2563380.7390"
4838,"2563397.2830"
4839,"2563414.5590"
4840,"2563431.4070"
4841,"2563447.1160"
4842,"2563463.6710"
4843,"2563480.2570"
4844,"2563497.0470"
4845,"2563513.4490"
4846,"2563530.1300"
4847,"2563546.6850"
4848,"2563563.2890"
4849,"2563579.8200"
4850,"2563596.5210"
4851,"2563613.1300"
4852,"2563629.7440"
4853,"2563646.4770"
4854,"2563662.9650"
4855,"2563679.5340"
4856,"2563696.0370"
4857,"2563712.9710"
4858,"2563729.3600"
4859,"2563745.8180"
4860,"2563762.4130"
4861,"2563779.0330"
4862,"2563795.6010"
4863,"2563812.2920"
4864,"2563828.9650"
4865,"2563845.4920"
4866,"2563862.0630"
4867,"2563878.6040"
4868,"2563895.8030"
4869,"2563911.8000"
4870,"2563928.3280"
4871,"2563945.0550"
4872,"2563961.5120"
4873,"2563978.1080"
4874,"2563994.7930"
4875,"2564011.4600"
4876,"2564028.0010"
4877,"2564044.5250"
4878,"2564061.2980"
4879,"2564077.7780"
4880,"2564094.3610"
4881,"2564110.9190"
4882,"2564144.1130"
4883,"2564177.2590"
4884,"2564193.8840"
4885,"2564210.5570"
4886,"2564227.5050"
4887,"2564243.6960"
4888,"2564260.3140"
4889,"2564277.0270"
4890,"2564293.5000"
4891,"2564310.1230"
4892,"2564326.9750"
4893,"2564343.2910"
4894,"2564359.8900"
4895,"2564376.4910"
4896,"2564393.0700"
4897,"2564409.6160"
4898,"2564426.7850"
4899,"2564443.3560"
4900,"2564459.3910"
4901,"2565820.3150"
4902,"2565837.3340"
4903,"2565853.5880"
4904,"2565869.9730"
4905,"2565886.8580"
4906,"2565903.1930"
4907,"2565919.8070"
4908,"2565936.3680"
4909,"2565953.0800"
4910,"2565969.7240"
4911,"2565986.3560"
4912,"2566002.8790"
4913,"2566019.4160"
4914,"2566035.9570"
4915,"2566052.5650"
4916,"2566069.1720"
4917,"2566085.9960"
4918,"2566102.4100"
4919,"2566119.4490"
4920,"2566135.5170"
4921,"2566152.6060"
4922,"2566168.7730"
4923,"2566185.3100"
4924,"2566201.9420"
4925,"2566218.5830"
4926,"2566235.2620"
4927,"2566251.7300"
4928,"2566268.4490"
4929,"2566284.9980"
4930,"2566301.8660"
4931,"2566318.2200"
4932,"2566334.7890"
4933,"2566351.7440"
4934,"2566367.9120"
4935,"2566384.4760"
4936,"2566401.2410"
4937,"2566417.7440"
4938,"2566434.2940"
4939,"2566450.8860"
4940,"2566467.4590"
4941,"2566484.1180"
4942,"2566500.6570"
4943,"2566517.2830"
4944,"2566534.1690"
4945,"2566550.9850"
4946,"2566567.0170"
4947,"2566583.6430"
4948,"2566600.2330"
4949,"2566617.0170"
4950,"2566633.6670"
4951,"2566650.0120"
4952,"2566666.6130"
4953,"2566683.2850"
4954,"2566699.7870"
4955,"2566716.3660"
4956,"2566733.0690"
4957,"2566749.6570"
4958,"2566766.1570"
4959,"2566782.7360"
4960,"2566799.3490"
4961,"2566816.0460"
4962,"2566865.7340"
4963,"2566882.3910"
4964,"2566899.3390"
4965,"2566915.4540"
4966,"2566932.2280"
4967,"2566949.0540"
4968,"2566965.3640"
4969,"2566982.1280"
4970,"2566998.5290"
4971,"2567015.1710"
4972,"2567032.0970"
4973,"2567048.3870"
4974,"2567065.0430"
4975,"2567081.6360"
4976,"2567098.1740"
4977,"2567114.5830"
4978,"2567131.3870"
4979,"2567148.0070"
4980,"2567164.7320"
4981,"2567181.1350"
4982,"2567197.6030"
4983,"2567214.2860"
4984,"2567230.9000"
4985,"2567247.4610"
4986,"2567264.1530"
4987,"2567281.5380"
4988,"2567297.3360"
4989,"2567313.8360"
4990,"2567330.3970"
4991,"2567347.0480"
4992,"2567363.6080"
4993,"2567380.2280"
4994,"2567397.0200"
4995,"2567413.4830"
4996,"2567429.9810"
4997,"2567446.8930"
4998,"2567463.2030"
4999,"2567480.4070"
5000,"2567497.5360"
5001,"2567513.2350"
5002,"2567529.5790"
5003,"2567546.2060"
5004,"2567562.8350"
5005,"2567579.3260"
5006,"2567596.2450"
5007,"2567613.0410"
5008,"2567629.1610"
5009,"2567645.7340"
5010,"2567662.5040"
5011,"2567678.9190"
5012,"2567695.5400"
5013,"2567712.3510"
5014,"2567728.7100"
5015,"2567745.5080"
5016,"2567762.1210"
5017,"2567778.4560"
5018,"2567795.1000"
5019,"2567811.7270"
5020,"2567828.2840"
5021,"2567844.9770"
5022,"2567861.4370"
5023,"2567878.1820"
5024,"2567894.7600"
5025,"2567911.3970"
5026,"2567927.8380"
5027,"2567945.2050"
5028,"2567961.0300"
5029,"2567977.5570"
5030,"2567994.3010"
5031,"2568011.3650"
5032,"2568028.4160"
5033,"2568044.1160"
5034,"2568060.6140"
5035,"2568077.7660"
5036,"2568093.8270"
5037,"2568110.6240"
5038,"2568127.0350"
5039,"2568143.6440"
5040,"2568160.7670"
5041,"2568176.7570"
5042,"2568193.6330"
